UC,Cjto,Alimentador,SE,Interrupcao,Tipo,Motivo_expurgo,Data_inicio,Hora_inicio,Data_fim,Horario_fim,Fato Gerador,Nivel Tensao
1887297,12875,NAN51,NAN,2322537,Interrupção não programada,,11/7/2014,20:07:00,11/7/2014,20:35:00,Própria do Sistema,34500
30244650,12803,ACA51,ACA,2322677,Interrupção não programada,,11/8/2014,5:32:00,11/8/2014,5:58:00,Meio Ambiente,34500
11736623,12803,ACA51,ACA,2322677,Interrupção não programada,,11/8/2014,5:32:00,11/8/2014,5:58:00,Meio Ambiente,34500
11730846,12803,ACA51,ACA,2322677,Interrupção não programada,,11/8/2014,5:32:00,11/8/2014,5:58:00,Meio Ambiente,34500
11729830,15627,ACA51,ACA,2322677,Interrupção não programada,,11/8/2014,5:32:00,11/8/2014,9:47:00,Meio Ambiente,34500
30244650,12803,ACA51,ACA,2322756,Interrupção não programada,,11/8/2014,6:49:00,11/8/2014,9:06:00,Terceiros,34500
11730846,12803,ACA51,ACA,2322756,Interrupção não programada,,11/8/2014,6:49:00,11/8/2014,9:06:00,Terceiros,34500
11736623,12803,ACA51,ACA,2322756,Interrupção não programada,,11/8/2014,6:49:00,11/8/2014,9:06:00,Terceiros,34500
2285321,15632,BVI02,BVI,2322989,Interrupção não programada,6,11/8/2014,8:18:00,11/8/2014,11:24:00,Meio Ambiente,13800
2285339,15632,BVI02,BVI,2322989,Interrupção não programada,6,11/8/2014,8:18:00,11/8/2014,11:24:00,Meio Ambiente,13800
1388231,12860,mar.-52,MAR,2323089,Interrupção não programada,6,11/8/2014,8:52:00,11/8/2014,21:15:00,Meio Ambiente,34500
13320611,12860,mar.-52,MAR,2323089,Interrupção não programada,6,11/8/2014,8:52:00,11/8/2014,21:15:00,Meio Ambiente,34500
12056146,12807,CAM52,CAM,2323145,Interrupção não programada,6,11/8/2014,9:06:00,11/8/2014,9:11:00,Meio Ambiente,34500
10099859,15632,NIO51,NIO,2323405,Interrupção não programada,6,11/8/2014,9:22:00,11/8/2014,13:34:00,Meio Ambiente,34500
10099841,15632,NIO51,NIO,2323405,Interrupção não programada,6,11/8/2014,9:22:00,11/8/2014,13:34:00,Meio Ambiente,34500
15789802,12807,CAM52,CAM,2323452,Interrupção não programada,6,11/8/2014,10:43:00,11/8/2014,13:27:00,Meio Ambiente,34500
15109348,12807,CAM52,CAM,2323452,Interrupção não programada,6,11/8/2014,10:43:00,11/8/2014,13:27:00,Meio Ambiente,34500
13992121,12807,CAM52,CAM,2323452,Interrupção não programada,6,11/8/2014,10:43:00,11/8/2014,13:27:00,Meio Ambiente,34500
12056146,12807,CAM52,CAM,2323769,Interrupção não programada,6,11/8/2014,11:13:00,11/8/2014,12:59:00,Meio Ambiente,34500
1887297,12875,NAN51,NAN,2323836,Interrupção não programada,,11/8/2014,13:03:00,11/8/2014,21:00:00,Meio Ambiente,34500
11729830,15627,ACA51,ACA,2323887,Interrupção não programada,,11/8/2014,13:20:00,11/8/2014,13:21:00,Não Classificada,34500
15109348,12807,CAM52,CAM,2323987,Interrupção não programada,6,11/8/2014,13:47:00,11/9/2014,14:40:00,Própria do Sistema,34500
11311649,12878,INO51,INO,2324075,Interrupção não programada,,11/8/2014,14:18:00,11/8/2014,16:09:00,Própria do Sistema,34500
2548810,12878,INO51,INO,2324075,Interrupção não programada,,11/8/2014,14:18:00,11/8/2014,16:15:00,Própria do Sistema,34500
30841020,12834,COX51,COX,2324659,Interrupção não programada,6,11/8/2014,18:14:00,11/9/2014,8:06:00,Meio Ambiente,34500
30841011,12834,COX51,COX,2324659,Interrupção não programada,6,11/8/2014,18:14:00,11/9/2014,8:06:00,Meio Ambiente,34500
2840456,12827,CSU52,CSU,2325118,Interrupção não programada,,11/8/2014,14:14:00,11/10/2014,11:30:00,Meio Ambiente,34500
30841020,12834,COX51,COX,2325183,Interrupção não programada,,11/9/2014,8:14:00,11/9/2014,21:19:00,Meio Ambiente,34500
30841011,12834,COX51,COX,2325183,Interrupção não programada,,11/9/2014,8:14:00,11/9/2014,21:19:00,Meio Ambiente,34500
1388231,12860,mar.-52,MAR,2325637,Interrupção não programada,,11/9/2014,17:32:00,11/10/2014,16:09:00,Meio Ambiente,34500
13320611,12860,mar.-52,MAR,2325637,Interrupção não programada,,11/9/2014,17:32:00,11/10/2014,16:09:00,Meio Ambiente,34500
10108751,15627,ACA51,ACA,2325751,Interrupção não programada,,11/9/2014,22:27:00,11/9/2014,22:53:00,Própria do Sistema,34500
12056146,12807,CAM52,CAM,2326561,Interrupção não programada,,11/10/2014,18:09:00,11/11/2014,0:37:00,Própria do Sistema,34500
31418279,12854,IGU52,IGU,2327131,Interrupção não programada,6,11/11/2014,13:14:00,11/11/2014,20:54:00,Meio Ambiente,34500
31440932,12854,IGU52,IGU,2327131,Interrupção não programada,6,11/11/2014,13:14:00,11/11/2014,20:54:00,Meio Ambiente,34500
2702525,12854,IGU52,IGU,2327131,Interrupção não programada,6,11/11/2014,13:14:00,11/12/2014,15:23:00,Meio Ambiente,34500
31440932,12854,IGU52,IGU,2327131,Interrupção não programada,6,11/11/2014,21:18:00,11/11/2014,21:24:00,Meio Ambiente,34500
31418279,12854,IGU52,IGU,2327131,Interrupção não programada,6,11/11/2014,21:18:00,11/11/2014,21:24:00,Meio Ambiente,34500
1887297,12875,NAN51,NAN,2327750,Interrupção não programada,,11/11/2014,18:49:00,11/11/2014,20:47:00,Meio Ambiente,34500
1388231,12860,mar.-52,MAR,2328045,Interrupção não programada,6,11/12/2014,1:01:00,11/12/2014,6:34:00,Própria do Sistema,34500
13320611,12860,mar.-52,MAR,2328045,Interrupção não programada,6,11/12/2014,1:01:00,11/12/2014,6:34:00,Própria do Sistema,34500
2285321,15632,BVI02,BVI,2328102,Interrupção não programada,6,11/12/2014,4:36:00,11/12/2014,12:50:00,Meio Ambiente,13800
2285339,15632,BVI02,BVI,2328102,Interrupção não programada,6,11/12/2014,4:36:00,11/12/2014,12:50:00,Meio Ambiente,13800
31418279,12854,IGU52,IGU,2328818,Interrupção não programada,6,11/12/2014,8:35:00,11/13/2014,10:50:00,Meio Ambiente,34500
31440932,12854,IGU52,IGU,2328818,Interrupção não programada,6,11/12/2014,8:35:00,11/13/2014,10:50:00,Meio Ambiente,34500
11729830,15627,ACA51,ACA,2328855,Interrupção não programada,6,11/12/2014,8:27:00,11/12/2014,22:24:00,Meio Ambiente,34500
10099841,15632,NIO51,NIO,2329492,Interrupção não programada,6,11/12/2014,12:58:00,11/12/2014,16:00:00,Própria do Sistema,34500
10099859,15632,NIO51,NIO,2329492,Interrupção não programada,6,11/12/2014,12:58:00,11/12/2014,16:00:00,Própria do Sistema,34500
2840456,12827,CSU52,CSU,2329642,Interrupção não programada,,11/12/2014,13:43:00,11/12/2014,15:30:00,Meio Ambiente,34500
2840456,12827,CSU52,CSU,2329642,Interrupção não programada,,11/12/2014,15:33:00,11/12/2014,16:33:00,Meio Ambiente,34500
2702525,12854,IGU52,IGU,2330044,Interrupção não programada,6,11/12/2014,17:43:00,11/12/2014,17:51:00,Própria do Sistema,34500
2548810,12878,INO51,INO,2330048,Interrupção não programada,,11/12/2014,16:23:00,11/12/2014,18:45:00,Meio Ambiente,34500
12056146,12807,CAM52,CAM,2330448,Interrupção não programada,,11/12/2014,19:36:00,11/13/2014,9:14:00,Meio Ambiente,34500
13320611,12860,mar.-52,MAR,2330877,Interrupção não programada,,11/13/2014,9:49:00,11/13/2014,15:43:00,Meio Ambiente,34500
31440932,12854,IGU52,IGU,2331902,Interrupção não programada,,11/14/2014,11:20:00,11/21/2014,15:15:00,Meio Ambiente,34500
31418279,12854,IGU52,IGU,2331902,Interrupção não programada,,11/14/2014,11:20:00,11/21/2014,15:15:00,Meio Ambiente,34500
2840456,12827,CSU52,CSU,2332455,Interrupção não programada,,11/15/2014,12:04:00,11/15/2014,16:32:00,Própria do Sistema,34500
1887297,12875,NAN51,NAN,2332712,Interrupção não programada,,11/15/2014,19:45:00,11/16/2014,9:18:00,Meio Ambiente,34500
11730846,12803,ACA51,ACA,2332719,Interrupção não programada,,11/15/2014,19:45:00,11/15/2014,22:44:00,Meio Ambiente,34500
30244650,12803,ACA51,ACA,2332719,Interrupção não programada,,11/15/2014,19:45:00,11/15/2014,22:44:00,Meio Ambiente,34500
11736623,12803,ACA51,ACA,2332719,Interrupção não programada,,11/15/2014,19:45:00,11/15/2014,22:44:00,Meio Ambiente,34500
9809970,12803,BON51,BON,2334631,Interrupção não programada,,11/19/2014,10:35:00,11/19/2014,10:39:00,Não Classificada,34500
9607650,12803,BON51,BON,2334631,Interrupção não programada,,11/19/2014,10:35:00,11/19/2014,10:39:00,Não Classificada,34500
2548810,12878,INO51,INO,2334727,Interrupção não programada,,11/19/2014,12:08:00,11/19/2014,17:10:00,Meio Ambiente,34500
1887297,12875,NAN51,NAN,2335135,Interrupção não programada,,11/19/2014,15:37:00,11/19/2014,18:15:00,Meio Ambiente,34500
11311649,12878,INO51,INO,2335597,Interrupção não programada,,11/19/2014,18:40:00,11/19/2014,18:45:00,Meio Ambiente,34500
2548810,12878,INO51,INO,2335597,Interrupção não programada,,11/19/2014,18:40:00,11/19/2014,18:45:00,Meio Ambiente,34500
32542895,12831,COR52,COR,2336435,Interrupção não programada,6,11/20/2014,13:01:00,11/20/2014,13:22:00,Própria do Sistema,34500
32156987,12831,COR52,COR,2336435,Interrupção não programada,6,11/20/2014,13:01:00,11/20/2014,13:22:00,Própria do Sistema,34500
32156987,12831,COR52,COR,2336441,Interrupção não programada,6,11/20/2014,13:35:00,11/20/2014,13:44:00,Própria do Sistema,34500
32542895,12831,COR52,COR,2336441,Interrupção não programada,6,11/20/2014,13:35:00,11/20/2014,13:44:00,Própria do Sistema,34500
30093651,12807,CAM52,CAM,2336573,Interrupção não programada,,11/20/2014,13:36:00,11/20/2014,23:21:00,Meio Ambiente,34500
11311649,12878,INO51,INO,2336946,Interrupção não programada,,11/20/2014,19:03:00,11/21/2014,13:30:00,Meio Ambiente,34500
1887297,12875,NAN51,NAN,2336979,Interrupção não programada,,11/20/2014,22:02:00,11/21/2014,2:26:00,Meio Ambiente,34500
2548810,12878,INO51,INO,2337122,Interrupção não programada,,11/20/2014,18:15:00,11/21/2014,14:00:00,Meio Ambiente,34500
30093651,12807,CAM52,CAM,2337124,Interrupção não programada,,11/21/2014,7:23:00,11/22/2014,18:20:00,Própria do Sistema,34500
15789802,12807,CAM52,CAM,2337463,Interrupção não programada,,11/21/2014,12:07:00,11/22/2014,8:46:00,Meio Ambiente,34500
13992121,12807,CAM52,CAM,2337463,Interrupção não programada,,11/21/2014,12:07:00,11/22/2014,8:46:00,Meio Ambiente,34500
11311649,12878,INO51,INO,2337599,Interrupção não programada,,11/21/2014,13:44:00,11/21/2014,13:48:00,Meio Ambiente,34500
12056146,12807,CAM52,CAM,2337930,Interrupção não programada,,11/21/2014,18:54:00,11/21/2014,21:53:00,Meio Ambiente,34500
31440932,12854,IGU52,IGU,2338142,Interrupção não programada,,11/22/2014,6:15:00,11/22/2014,6:20:00,Não Classificada,34500
31418279,12854,IGU52,IGU,2338142,Interrupção não programada,,11/22/2014,6:15:00,11/22/2014,6:20:00,Não Classificada,34500
2702525,12854,IGU52,IGU,2338142,Interrupção não programada,,11/22/2014,6:15:00,11/22/2014,6:20:00,Não Classificada,34500
10099859,15632,NIO51,NIO,2338365,Interrupção não programada,,11/22/2014,8:35:00,11/22/2014,10:52:00,Meio Ambiente,34500
10099841,15632,NIO51,NIO,2338365,Interrupção não programada,,11/22/2014,8:35:00,11/22/2014,10:52:00,Meio Ambiente,34500
9607650,12803,BON51,BON,2338458,Interrupção não programada,6,11/22/2014,8:11:00,11/22/2014,9:01:00,Própria do Sistema,34500
9809970,12803,BON51,BON,2338458,Interrupção não programada,6,11/22/2014,8:11:00,11/22/2014,9:01:00,Própria do Sistema,34500
10099859,15632,NIO51,NIO,2338712,Interrupção não programada,,11/22/2014,11:27:00,11/22/2014,15:40:00,Meio Ambiente,34500
10099841,15632,NIO51,NIO,2338712,Interrupção não programada,,11/22/2014,11:27:00,11/22/2014,15:40:00,Meio Ambiente,34500
32156987,12831,COR52,COR,2338739,Interrupção não programada,,11/22/2014,12:06:00,11/22/2014,14:41:00,Meio Ambiente,34500
32542895,12831,COR52,COR,2338739,Interrupção não programada,,11/22/2014,12:06:00,11/22/2014,14:41:00,Meio Ambiente,34500
32156987,12831,COR52,COR,2338739,Interrupção não programada,,11/22/2014,15:41:00,11/22/2014,16:25:00,Meio Ambiente,34500
32542895,12831,COR52,COR,2338739,Interrupção não programada,,11/22/2014,15:41:00,11/22/2014,16:25:00,Meio Ambiente,34500
30093651,12807,CAM52,CAM,2339384,Interrupção não programada,,11/23/2014,5:57:00,11/24/2014,18:20:00,Meio Ambiente,34500
2840456,12827,CSU52,CSU,2340431,Interrupção não programada,,11/16/2014,11:19:00,11/16/2014,16:30:00,Própria do Sistema,34500
2840456,12827,CSU52,CSU,2341061,Interrupção não programada,,11/25/2014,9:38:00,11/25/2014,9:42:00,Não Classificada,34500
30093651,12807,CAM52,CAM,2341170,Interrupção não programada,,11/25/2014,11:09:00,11/25/2014,17:04:00,Meio Ambiente,34500
10099859,15632,NIO51,NIO,2341498,Interrupção não programada,,11/25/2014,14:44:00,11/25/2014,16:09:00,Própria do Sistema,34500
10099841,15632,NIO51,NIO,2341498,Interrupção não programada,,11/25/2014,14:44:00,11/25/2014,16:09:00,Própria do Sistema,34500
30244650,12803,ACA51,ACA,2341628,Interrupção não programada,,11/25/2014,15:44:00,11/25/2014,15:48:00,Meio Ambiente,34500
11736623,12803,ACA51,ACA,2341628,Interrupção não programada,,11/25/2014,15:44:00,11/25/2014,15:48:00,Meio Ambiente,34500
11730846,12803,ACA51,ACA,2341628,Interrupção não programada,,11/25/2014,15:44:00,11/25/2014,15:48:00,Meio Ambiente,34500
11729830,15627,ACA51,ACA,2341628,Interrupção não programada,,11/25/2014,15:44:00,11/25/2014,18:01:00,Meio Ambiente,34500
11729830,15627,ACA51,ACA,2341628,Interrupção não programada,,11/25/2014,20:01:00,11/25/2014,20:02:00,Meio Ambiente,34500
2548810,12878,INO51,INO,2341943,Interrupção não programada,,11/25/2014,14:20:00,11/26/2014,10:20:00,Meio Ambiente,34500
11729830,15627,ACA51,ACA,2342483,Interrupção não programada,,11/26/2014,6:16:00,11/26/2014,10:09:00,Meio Ambiente,34500
1388231,12860,mar.-52,MAR,2342562,Interrupção não programada,,11/26/2014,7:09:00,11/26/2014,18:47:00,Meio Ambiente,34500
13320611,12860,mar.-52,MAR,2342562,Interrupção não programada,,11/26/2014,7:09:00,11/26/2014,18:47:00,Meio Ambiente,34500
31440932,12854,IGU52,IGU,2342920,Interrupção não programada,,11/26/2014,9:28:00,11/26/2014,9:38:00,Meio Ambiente,34500
2702525,12854,IGU52,IGU,2342920,Interrupção não programada,,11/26/2014,9:28:00,11/26/2014,9:38:00,Meio Ambiente,34500
31418279,12854,IGU52,IGU,2342920,Interrupção não programada,,11/26/2014,9:28:00,11/26/2014,9:38:00,Meio Ambiente,34500
15109348,12807,CAM52,CAM,2343163,Interrupção não programada,,11/26/2014,13:02:00,11/26/2014,15:55:00,Meio Ambiente,34500
32542895,12831,COR52,COR,2343275,Interrupção não programada,6,11/26/2014,14:18:00,11/26/2014,20:27:00,Meio Ambiente,34500
32156987,12831,COR52,COR,2343275,Interrupção não programada,6,11/26/2014,14:18:00,11/26/2014,20:27:00,Meio Ambiente,34500
30093651,12807,CAM52,CAM,2343657,Interrupção não programada,,11/26/2014,19:25:00,11/28/2014,14:30:00,Meio Ambiente,34500
13320611,12860,mar.-52,MAR,2344160,Interrupção não programada,,11/27/2014,11:28:00,11/27/2014,22:00:00,Meio Ambiente,34500
1388231,12860,mar.-52,MAR,2344160,Interrupção não programada,,11/27/2014,11:28:00,11/27/2014,22:00:00,Meio Ambiente,34500
1887297,12875,NAN51,NAN,2345171,Interrupção não programada,,11/8/2014,7:06:00,11/8/2014,10:28:00,Própria do Sistema,34500
10099859,15632,NIO51,NIO,2345551,Interrupção não programada,,11/28/2014,20:07:00,11/28/2014,20:16:00,Própria do Sistema,34500
10099841,15632,NIO51,NIO,2345551,Interrupção não programada,,11/28/2014,20:07:00,11/28/2014,20:16:00,Própria do Sistema,34500
1388231,12860,mar.-52,MAR,2345782,Interrupção não programada,,11/29/2014,6:15:00,11/29/2014,7:32:00,Meio Ambiente,34500
13320611,12860,mar.-52,MAR,2345782,Interrupção não programada,,11/29/2014,6:15:00,11/29/2014,7:32:00,Meio Ambiente,34500
12056146,12807,CAM52,CAM,2346618,Interrupção não programada,,11/30/2014,5:37:00,11/30/2014,10:45:00,Meio Ambiente,34500
1887297,12875,NAN51,NAN,2346626,Interrupção não programada,,11/30/2014,6:05:00,11/30/2014,6:08:00,Própria do Sistema,34500
2840456,12827,CSU52,CSU,2346829,Interrupção não programada,,11/30/2014,11:51:00,11/30/2014,12:38:00,Meio Ambiente,34500
12056146,12807,CAM52,CAM,2349295,Interrupção não programada,6,11/8/2014,10:43:00,11/8/2014,10:46:00,Meio Ambiente,34500
30093651,12807,CAM52,CAM,2349295,Interrupção não programada,6,11/8/2014,10:43:00,11/8/2014,10:46:00,Meio Ambiente,34500
13320611,12860,mar.-52,MAR,2354247,Interrupção não programada,,11/3/2014,6:54:00,11/3/2014,11:32:00,Meio Ambiente,34500
1388231,12860,mar.-52,MAR,2354247,Interrupção não programada,,11/3/2014,6:54:00,11/3/2014,11:32:00,Meio Ambiente,34500
2548810,12878,INO51,INO,2355162,Interrupção não programada,,11/20/2014,14:34:00,11/20/2014,16:33:00,Meio Ambiente,34500
11311649,12878,INO51,INO,2355162,Interrupção não programada,,11/20/2014,14:34:00,11/20/2014,16:33:00,Meio Ambiente,34500
30093651,12807,CAM52,CAM,2349300,Interrupção não programada,,12/2/2014,4:55:00,12/2/2014,11:55:00,Meio Ambiente,34500
2840456,12827,CSU52,CSU,2369100,Interrupção não programada,,12/22/2014,18:54:00,12/22/2014,21:31:00,Meio Ambiente,34500
2840456,12827,CSU52,CSU,2369100,Interrupção não programada,,12/23/2014,10:47:00,12/23/2014,11:01:00,Meio Ambiente,34500
2840456,12827,CSU52,CSU,2349635,Interrupção não programada,,12/2/2014,19:34:00,12/3/2014,18:36:00,Meio Ambiente,34500
2547767,12878,INO01,INO,2351011,Interrupção não programada,,12/5/2014,5:35:00,12/5/2014,9:40:00,Meio Ambiente,13800
2548925,12878,INO01,INO,2351011,Interrupção não programada,,12/5/2014,5:35:00,12/5/2014,9:40:00,Meio Ambiente,13800
9823883,12878,INO01,INO,2351011,Interrupção não programada,,12/5/2014,5:35:00,12/5/2014,9:40:00,Meio Ambiente,13800
15294714,12878,INO01,INO,2351011,Interrupção não programada,,12/5/2014,5:35:00,12/5/2014,9:40:00,Meio Ambiente,13800
2840456,12827,CSU52,CSU,2351058,Interrupção não programada,,12/5/2014,7:45:00,12/5/2014,14:45:00,Meio Ambiente,34500
30841011,12834,COX51,COX,2351334,Interrupção não programada,,12/5/2014,11:54:00,12/5/2014,16:07:00,Meio Ambiente,34500
30841020,12834,COX51,COX,2351334,Interrupção não programada,,12/5/2014,11:54:00,12/5/2014,16:07:00,Meio Ambiente,34500
2840456,12827,CSU52,CSU,2351483,Interrupção não programada,,12/5/2014,16:27:00,12/6/2014,9:25:00,Meio Ambiente,34500
2547767,12878,INO01,INO,2352051,Interrupção não programada,,12/6/2014,14:35:00,12/6/2014,16:40:00,Meio Ambiente,13800
15294714,12878,INO01,INO,2352051,Interrupção não programada,,12/6/2014,14:35:00,12/6/2014,16:40:00,Meio Ambiente,13800
2548925,12878,INO01,INO,2352051,Interrupção não programada,,12/6/2014,14:35:00,12/6/2014,16:40:00,Meio Ambiente,13800
9823883,12878,INO01,INO,2352051,Interrupção não programada,,12/6/2014,14:35:00,12/6/2014,16:40:00,Meio Ambiente,13800
11311649,12878,INO51,INO,2352051,Interrupção não programada,,12/6/2014,14:35:00,12/6/2014,16:40:00,Meio Ambiente,34500
2548810,12878,INO51,INO,2352051,Interrupção não programada,,12/6/2014,14:35:00,12/6/2014,16:40:00,Meio Ambiente,34500
12056146,12807,CAM52,CAM,2352516,Interrupção não programada,,12/7/2014,12:06:00,12/7/2014,16:53:00,Meio Ambiente,34500
2548810,12878,INO51,INO,2352540,Interrupção não programada,,12/7/2014,13:49:00,12/7/2014,16:20:00,Meio Ambiente,34500
15319776,12850,FIT53,FIT,2352565,Interrupção não programada,6,12/7/2014,14:25:00,12/8/2014,9:06:00,Meio Ambiente,34500
1887297,12875,NAN51,NAN,2352596,Interrupção não programada,,12/7/2014,15:06:00,12/7/2014,18:22:00,Meio Ambiente,34500
15789802,12807,CAM52,CAM,2352605,Interrupção não programada,,12/7/2014,15:21:00,12/7/2014,20:00:00,Meio Ambiente,34500
